id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
10626,3525,19.4,13,252,173,186,1,2637,5710,1996,1,146600,188000,0,0
10627,3525,27.6,18.9,522,191,450,1,2959,5898,1982,2,197900,220000,0,1
10628,3525,37.4,14,524,196,468,0,2873,5788,1997,2,201200,233000,0,0
10629,3525,35,11.2,392,184,306,0,2707,5536,2001,1,174200,225000,0,0
10630,3525,54.9,15.9,873,175,804,0,2468,5742,2003,1,241000,298000,0,0
10631,3525,23.6,14.3,337,97,256,0,2838,5988,1984,1,113800,130000,0,0
10632,3525,31.3,10.9,341,105,270,0,2587,5722,1998,1,119200,159000,0,0
10633,3525,29.2,15.7,458,125,380,1,2476,5859,1999,2,148700,187000,1,1
10634,3525,39.5,13.2,522,139,470,1,2589,5841,1982,1,166700,204000,0,0
10635,3525,36.8,16.5,608,132,537,0,2674,5838,1995,1,175400,210000,0,1
10636,3525,34.7,19.5,676,153,576,1,2518,5631,1985,1,198200,252000,0,1
10637,3525,12.3,14.8,182,175,94,1,2827,5738,1987,2,137300,167000,0,0
10638,3525,22.8,18.6,425,116,327,0,2946,5565,1990,1,138400,168000,0,0
10639,3525,39.6,19.7,780,148,709,0,2800,5565,2005,1,210800,257000,1,0
10640,3525,22.2,11.3,251,129,152,0,2650,5645,2004,2,120100,160000,1,0
10641,3528,9.6,14,135,120,38,1,2690,5697,2001,2,92300,135000,1,0
10642,3528,14.2,10.1,143,86,46,1,2384,5509,1997,1,73100,125000,1,0
10643,3528,9,15.5,140,88,73,1,2647,5646,2003,1,73800,117000,1,0
10644,3528,9.8,13.6,133,90,52,1,2792,5940,2003,1,74000,106000,1,0
10645,3528,10.1,14.5,147,93,55,1,2613,5508,1996,1,77900,126000,1,0
10646,3528,7.5,14.7,110,88,55,1,2789,5758,2003,1,69300,105000,1,0
10647,3528,8.3,17.8,147,104,54,1,2689,5966,2001,1,84500,120000,1,0
10648,3528,7.4,17.4,129,111,39,1,2681,5566,2000,1,86000,131000,1,0
10649,3528,9.2,12.4,114,99,57,1,2564,5899,1997,1,76500,115000,0,0
10650,3528,10.9,11.1,121,88,65,1,2796,5853,2005,1,71000,104000,1,0
10651,3528,10.3,11.4,117,102,43,1,2374,5840,1998,1,78800,123000,0,0
10652,3528,7.5,14.9,112,89,39,1,2734,5806,1995,1,70200,106000,1,0
10653,3528,7.1,16.8,120,82,64,1,2664,5776,1999,1,67200,105000,1,0
10654,3528,7,15.8,110,99,34,1,2312,5821,2001,1,75900,118000,1,0
10655,3528,7.7,16.8,129,114,75,1,2702,5558,1998,1,87800,133000,0,0
10656,3528,10.2,11.5,117,93,27,1,2679,5891,2001,1,73400,109000,1,0
10657,3528,9.6,14.9,143,95,85,1,2432,5866,1995,1,78500,122000,1,0
10658,3528,9.9,14,139,96,77,1,2443,5665,1998,1,78500,127000,1,0
10659,3528,9.2,11.9,110,118,11,1,2603,5951,2003,1,87300,125000,1,0
10660,3528,8.2,18.2,150,118,97,1,2523,5620,1999,1,93300,143000,1,0
10661,3800,56.7,19.5,1105,193,1053,1,2691,5374,1993,2,311600,385000,0,0
10662,3800,68.2,11.4,777,237,692,1,2676,5248,1998,2,288800,354000,0,1
10663,3800,50.2,17,854,166,778,0,2800,5097,1997,1,257700,308000,0,0
10664,3800,93.6,11.1,1039,237,940,1,2747,5355,1999,2,328100,401000,0,0
10665,3800,51.6,14,722,128,647,2,2746,5177,1993,1,215100,264000,0,0
10666,3800,44.5,19.2,854,223,797,0,2929,5435,2008,2,291900,352000,0,0
10667,3800,36,18.3,658,223,592,1,2630,5176,1990,1,262500,323000,0,1
10668,3800,58.6,13.8,808,161,756,1,2914,5376,2004,2,247800,303000,0,1
10669,3800,73.6,13.7,1009,145,933,1,2823,5299,2009,2,268400,327000,1,1
10670,3800,71.7,16.6,1190,235,1097,1,2916,5324,1999,1,349500,417000,0,0
10671,3800,56.3,12.5,704,203,648,0,2953,5076,2007,1,257400,300000,0,0
10672,3800,42.2,19.9,839,205,768,1,2637,5090,2007,1,278900,338000,0,0
10673,3800,36,15.6,561,241,468,1,2700,5198,1996,2,258800,317000,0,0
10674,3800,49.4,14.1,696,173,619,0,2952,5382,1995,1,238200,291000,0,0
10675,3800,43.8,19.2,841,214,788,0,2600,5212,1993,1,284600,351000,0,1
10676,3800,50.5,19.2,969,125,908,2,2795,5369,1993,2,250400,311000,0,1
10677,3800,47.6,14.1,671,216,616,0,2828,5494,1998,2,260300,318000,0,0
10678,3800,51.8,19.8,1025,181,952,1,2723,5013,1992,1,292400,347000,0,1
10679,3800,37.1,13.6,504,177,438,1,2989,5174,1999,1,211800,251000,0,0
10680,3800,41.3,19,785,132,717,2,2648,5220,1992,2,227000,284000,0,0
10681,3520,41.9,11.2,469,86,419,0,2363,5176,1984,1,132000,186000,1,0
10682,3520,14.3,15.2,218,147,130,1,2300,5134,1983,2,130900,185000,0,0
10683,3520,11.6,16.4,190,138,99,0,2464,5097,1975,2,121300,174000,0,0
10684,3520,13.5,13.3,179,97,111,0,2243,5020,1975,1,95100,140000,0,0
10685,3520,23.9,12,287,125,227,0,2107,5143,1971,1,128100,178000,0,0
10686,3520,7.6,17,130,140,67,1,2431,5365,1978,1,113500,172000,0,0
10687,3520,58,14.3,829,137,746,1,2244,5300,1984,2,216600,283000,0,0
10688,3520,43,11.3,486,109,411,0,2210,5271,1979,1,148300,203000,0,1
10689,3520,39.6,16.1,637,102,582,0,2226,5196,1985,1,166800,223000,0,0
10690,3520,23,16,368,119,289,1,2198,5473,1975,1,136600,195000,0,0
10691,3520,46.9,19.6,920,127,860,0,2471,5308,1973,1,224200,294000,0,0
10692,3520,78.5,10.5,824,124,748,1,2456,5364,1971,1,208000,277000,0,0
10693,3520,74.7,11.3,844,144,765,1,2244,5350,1981,2,223000,291000,0,0
10694,3520,12.8,18.2,233,91,175,0,2367,5153,1972,1,99600,152000,0,0
10695,3520,13.3,14.4,191,151,103,0,2005,5317,1985,1,129300,180000,0,0
10696,3520,52.1,14.9,777,119,711,1,2388,5414,1985,1,198000,267000,0,0
10697,3520,53.5,12.7,680,80,625,1,2492,5497,1971,1,160000,220000,0,0
10698,3520,44.2,15.1,668,112,616,0,2000,5312,1974,1,177400,232000,0,1
10699,3520,55.3,17.9,989,81,923,0,2028,5464,1981,1,207000,267000,0,0
10700,3520,19.3,10.6,205,154,143,0,2077,5381,1977,1,133200,188000,0,0
10701,3525,16.1,18.8,302,161,239,1,2735,5854,1992,1,146900,178000,0,0
10702,3525,40.5,16.6,672,149,573,1,2898,5768,1996,2,195200,226000,0,1
10703,3525,32.7,16.5,540,188,470,1,2683,5552,1993,1,198800,249000,0,0
10704,3525,10.1,15.7,158,173,92,1,2547,5909,1995,2,132500,166000,0,0
10705,3525,11.8,19.4,228,193,138,0,2415,5688,1992,1,155000,208000,0,0
10706,3525,44.6,17.2,767,186,690,1,2911,5732,1987,1,231700,268000,0,1
10707,3525,31.2,15.6,487,146,435,0,2432,5508,2005,1,165700,225000,1,0
10708,3525,34.5,17.8,614,122,535,1,2427,5994,1998,2,170300,208000,0,1
10709,3525,39.4,14,551,125,474,1,2925,5758,2003,2,162700,188000,1,0
10710,3525,64.1,13,833,185,761,0,2802,5935,1993,2,241000,275000,0,0
10711,3525,38.6,13.8,532,115,456,0,2798,5525,1984,1,153800,194000,0,0
10712,3525,46.4,17.4,808,133,745,1,2914,5674,1981,1,206000,241000,0,0
10713,3525,22.7,19.5,442,106,375,0,2778,5653,2004,1,134900,167000,1,0
10714,3525,31.3,19.3,604,111,549,1,2457,5531,2004,1,162200,218000,1,1
10715,3525,18.4,11.5,212,141,137,1,2520,5603,1987,1,121400,169000,0,0
10716,3525,32.7,10.7,350,193,287,0,2824,5991,1981,1,173300,198000,0,0
10717,3525,31.3,13.1,410,148,343,1,2595,5784,1983,1,155300,193000,0,1
10718,3525,58.9,15,883,196,812,1,2682,5696,2002,2,255100,307000,0,1
10719,3525,58.1,12.8,744,165,685,0,2971,5919,1980,1,215600,239000,0,1
10720,3525,38.9,12.5,486,121,397,1,2914,5690,1995,2,150500,177000,0,0
10721,3528,7.4,19.5,144,96,74,1,2672,5297,1998,1,79200,126000,1,0
10722,3528,7.8,17.1,134,87,69,1,2768,5614,1996,1,72300,113000,1,0
10723,3528,10.3,11.5,118,95,28,1,2309,5908,1996,1,74700,115000,1,0
10724,3528,9,16.2,146,113,87,1,2344,5507,2000,1,89700,143000,1,0
10725,3528,6.6,20,132,102,46,1,2337,5926,1998,1,81000,122000,0,0
10726,3528,7.8,16.3,127,89,55,1,2411,5617,1997,1,72500,122000,1,0
10727,3528,9.1,14.1,128,104,55,1,2471,5963,2001,1,81600,122000,1,0
10728,3528,11.4,12.5,142,94,61,1,2559,5697,2005,1,77700,122000,1,0
10729,3528,10.6,12.4,131,95,63,1,2676,5763,2005,1,76700,116000,1,0
10730,3528,9.5,13.7,130,93,38,1,2389,5889,2001,1,75300,118000,1,0
10731,3528,8.1,15.7,127,113,43,1,2390,5868,2002,1,86900,132000,1,0
10732,3528,9.3,16,149,82,76,1,2763,5871,2003,1,71600,106000,1,0
10733,3528,6.6,20,132,116,72,1,2507,5550,1997,1,89400,140000,0,0
10734,3528,13,10.4,135,92,67,1,2317,5650,2005,1,75500,122000,1,0
10735,3528,9.7,14.1,137,115,49,1,2333,5640,1996,1,89600,139000,0,0
10736,3528,7.8,18.3,142,112,47,1,2772,5907,1996,1,88500,124000,0,0
10737,3528,12.3,11.4,140,88,80,1,2661,5606,1995,1,73800,117000,1,0
10738,3528,11.4,12,137,117,55,1,2307,5875,2000,1,90800,134000,1,0
10739,3528,8.4,14.8,124,97,44,1,2432,5637,2004,1,76800,125000,1,0
10740,3528,8.6,13.1,113,95,45,1,2557,5854,1997,1,74000,114000,1,0
10741,3800,52.6,17.4,915,187,862,1,2712,5186,1990,2,279500,340000,0,0
10742,3800,100.8,10.4,1048,210,971,0,2738,5056,1999,1,313200,372000,0,0
10743,3800,66.5,15.9,1058,219,965,1,2646,5491,2003,2,320100,394000,0,1
10744,3800,52.5,18.2,955,171,871,1,2841,5048,1991,2,275900,325000,0,0
10745,3800,104.4,10.6,1107,237,1024,1,2756,5362,2003,2,338300,412000,0,0
10746,3800,52,18.7,973,214,910,2,2868,5301,1990,2,304400,367000,0,1
10747,3800,48.8,14.9,727,178,664,2,2610,5333,1999,1,245900,311000,0,1
10748,3800,57.9,17.3,1001,179,940,1,2872,5134,2010,1,287600,341000,0,0
10749,3800,82.7,10,827,158,746,1,2692,5090,2002,1,248900,302000,0,1
10750,3800,53.4,16.6,886,250,817,1,2616,5244,1990,2,312900,384000,0,0
10751,3800,37.5,18.8,705,199,650,1,2707,5059,2001,2,255200,307000,0,0
10752,3800,56.9,17.3,985,176,893,1,2953,5484,2005,2,283400,340000,0,0
10753,3800,42.2,15.2,641,198,578,1,2955,5420,1990,1,245000,298000,0,1
10754,3800,43.2,15.5,669,228,576,1,2759,5321,2007,1,267200,329000,0,1
10755,3800,52.1,12.6,657,156,581,0,2967,5492,2001,2,222200,269000,0,1
10756,3800,57.2,14.9,853,203,781,1,2982,5199,1994,1,279800,330000,0,0
10757,3800,47,16.5,776,216,684,1,2993,5352,1993,1,276000,331000,0,0
10758,3800,68.7,10.1,694,159,614,0,2953,5466,2007,1,229500,279000,1,0
10759,3800,50.7,16.1,816,233,743,0,2879,5314,2008,2,292200,353000,0,1
10760,3800,93.3,11.3,1054,188,983,0,2847,5112,1994,1,300900,356000,0,0
10761,3520,12.8,17.4,222,118,131,0,2397,5070,1977,1,114100,167000,0,0
10762,3520,46.7,14.9,696,105,625,0,2134,5203,1981,1,177400,233000,0,0
10763,3520,46.2,16.4,758,132,660,0,2249,5197,1982,1,202900,264000,0,0
10764,3520,13.6,15,204,151,111,0,2475,5213,1977,1,131200,188000,0,0
10765,3520,74.4,11.1,826,150,726,0,2442,5389,1983,1,223900,296000,0,0
10766,3520,21.1,10.1,213,97,143,1,2265,5312,1976,1,100200,154000,0,0
10767,3520,38.1,11.7,446,87,354,1,2277,5494,1977,1,129100,184000,0,0
10768,3520,53.1,13.2,701,160,604,1,2370,5322,1985,1,211200,280000,0,0
10769,3520,42.7,19.2,819,113,728,0,2266,5186,1972,1,200700,262000,0,0
10770,3520,8.4,18.3,153,93,83,1,2320,5284,1985,1,88800,141000,1,0
10771,3520,14,17.1,240,99,154,1,2469,5236,1975,1,105400,160000,0,0
10772,3520,52.8,15.1,798,84,733,1,2464,5339,1972,1,180100,244000,0,0
10773,3520,25.6,17.9,459,123,381,0,2395,5207,1977,2,152700,211000,0,0
10774,3520,29.6,13.3,394,138,315,1,2279,5172,1985,2,151900,210000,0,0
10775,3520,50.3,17.1,860,142,801,1,2192,5138,1979,1,224200,286000,0,0
10776,3520,65.7,11.7,769,119,692,0,2387,5005,1973,1,196800,256000,0,0
10777,3520,25.5,11.9,303,148,244,1,2498,5437,1984,1,144300,207000,0,0
10778,3520,34.9,15.2,530,155,435,1,2031,5324,1980,1,182500,239000,0,1
10779,3520,23.4,11.3,264,148,198,1,2006,5077,1980,1,138400,186000,0,0
10780,3520,13.8,17.9,247,92,173,0,2086,5436,1984,1,102300,154000,1,0
10781,3525,45.4,11.5,522,143,451,1,2498,5565,2005,2,169100,223000,1,0
10782,3525,45.9,14.9,684,114,625,1,2599,5668,1995,1,176000,222000,0,1
10783,3525,51.3,13.6,698,170,633,1,2960,5607,1983,2,211700,249000,0,1
10784,3525,29.9,17.1,512,200,460,0,2781,5889,1987,2,201800,233000,0,0
10785,3525,32.2,12.5,403,105,340,1,2556,5701,1987,1,128500,168000,0,1
10786,3525,10.1,17.7,178,98,110,0,2505,5833,1992,1,90500,124000,0,0
10787,3525,35.7,15.4,550,95,471,1,2424,5963,1993,1,144500,180000,1,0
10788,3525,46.5,11.8,549,118,496,0,2665,5742,1991,1,158200,195000,0,0
10789,3525,15.4,11.8,182,198,86,1,2552,5830,1985,2,151100,191000,0,1
10790,3525,18.4,12.2,225,187,161,1,2602,5597,1985,2,151000,199000,0,0
10791,3525,38.7,14.2,550,142,466,1,2765,5781,2000,2,172700,205000,0,0
10792,3525,25.7,11.3,290,161,228,0,2920,5560,1993,2,145100,181000,0,0
10793,3525,26.2,13.8,362,106,287,1,2808,5866,1997,1,122900,147000,0,0
10794,3525,17.7,18.8,332,122,253,0,2553,5710,1994,1,128000,171000,0,0
10795,3525,30.4,13.1,398,111,346,1,2555,5871,1985,1,131300,168000,0,0
10796,3525,16.6,19.2,319,178,262,1,2889,5835,2001,2,159700,186000,0,0
10797,3525,41.2,12.7,523,179,453,0,2610,5750,1984,2,190900,234000,0,0
10798,3525,17.1,11.3,193,130,110,1,2614,5582,2002,2,112000,155000,1,1
10799,3525,63,10.6,668,147,594,0,2474,5647,2002,1,193400,248000,0,0
10800,3525,45.1,10.1,456,179,373,0,2791,5904,2004,1,180800,208000,0,0
10801,3528,6.9,19.1,132,89,49,1,2641,5967,2002,1,73200,108000,1,0
10802,3528,12.1,11.6,140,93,90,1,2379,5544,2000,1,76800,128000,1,0
10803,3528,8.5,16.2,138,101,73,1,2649,5521,1999,1,81300,128000,1,0
10804,3528,8.4,13.4,113,116,60,1,2429,5771,1995,1,86600,133000,0,0
10805,3528,8,13.8,111,92,58,1,2498,5876,1998,1,71900,112000,1,0
10806,3528,6.7,20,133,91,43,1,2612,5905,1996,1,74600,112000,1,0
10807,3528,8.7,14.3,124,114,40,1,2470,5771,2005,1,87000,133000,1,0
10808,3528,14.1,10,141,80,90,1,2790,5874,1998,1,69200,102000,1,0
10809,3528,8.2,15.8,130,114,59,1,2512,5788,1998,1,87900,132000,0,0
10810,3528,7.7,18.9,146,96,56,1,2536,5808,2004,1,79500,122000,1,0
10811,3528,7.2,17.4,126,106,36,1,2709,5810,1995,1,82500,121000,0,0
10812,3528,10.9,10.1,110,120,60,1,2695,5989,1995,2,88500,123000,0,0
10813,3528,11.9,10.7,127,101,41,1,2727,5763,2005,1,79700,118000,1,0
10814,3528,10.7,12.9,138,94,58,1,2702,5699,2002,1,77100,118000,1,0
10815,3528,8.4,15.4,129,93,70,1,2739,5539,1998,1,75200,118000,1,0
10816,3528,7.4,15.7,116,107,61,1,2585,5793,1999,1,81600,123000,1,0
10817,3528,7,16.4,115,110,40,1,2351,5627,2003,1,83300,133000,1,0
10818,3528,7.2,19.6,141,116,89,1,2364,5625,1995,1,90800,142000,0,0
10819,3528,11.6,10,116,83,19,1,2480,5711,2002,1,67200,111000,1,0
10820,3528,7,19.1,134,92,61,1,2453,5676,1995,1,75300,122000,1,0
10821,3800,42.3,16.7,706,161,635,2,2752,5260,1997,1,232500,287000,0,0
10822,3800,38,18.7,711,175,636,0,2803,5216,2001,1,241700,294000,0,0
10823,3800,62.5,16.3,1018,230,929,1,2669,5215,2003,2,320700,390000,0,1
10824,3800,42.7,19.9,850,176,756,2,2789,5262,2003,1,263100,321000,0,0
10825,3800,66.5,14.6,971,194,883,1,2797,5395,2008,1,292100,359000,0,1
10826,3800,83.2,13.6,1131,239,1081,0,2850,5147,2006,2,343100,406000,0,0
10827,3800,36.9,14,517,139,418,0,2840,5323,1998,2,191000,239000,0,1
10828,3800,37.5,15.4,578,232,497,1,2703,5350,1996,1,255900,320000,0,1
10829,3800,82.2,13.7,1126,236,1042,1,2964,5159,1998,1,340500,399000,0,0
10830,3800,49.4,10.2,504,185,444,1,3000,5000,2008,2,216600,249000,0,0
10831,3800,63.4,15.8,1002,146,941,1,2622,5113,1990,1,267900,327000,0,0
10832,3800,34.2,14.6,500,142,442,1,2792,5167,1998,2,190200,234000,0,1
10833,3800,78.8,11.5,906,214,848,1,2612,5047,2004,1,294300,355000,0,0
10834,3800,56.6,15.4,871,176,815,1,2989,5148,1994,1,266300,312000,0,0
10835,3800,116.6,10,1166,174,1069,0,2957,5062,1996,2,309300,359000,0,1
10836,3800,92.9,12.9,1199,175,1119,1,2729,5394,1992,1,314900,388000,0,1
10837,3800,59.8,11.9,712,221,640,1,2711,5456,1998,1,269400,335000,0,0
10838,3800,50.1,19.8,992,122,923,1,2629,5208,1993,1,252000,313000,0,1
10839,3800,38.9,18.5,720,175,628,1,2927,5331,1996,2,243000,295000,0,0
10840,3800,38.4,14.7,564,228,493,1,2849,5390,2007,1,251400,310000,0,1
10841,3520,53.7,11.5,617,154,554,1,2111,5322,1977,1,195000,255000,0,1
10842,3520,46.3,17.6,814,91,719,1,2243,5498,1977,1,186700,248000,0,0
10843,3520,18.6,17.5,325,127,264,0,2469,5190,1984,1,135000,193000,0,0
10844,3520,66.5,10.1,672,114,603,1,2182,5291,1980,1,179200,238000,0,0
10845,3520,38,13.2,502,93,411,0,2452,5131,1977,1,141100,195000,0,0
10846,3520,23.9,16.4,392,132,314,0,2358,5379,1985,1,148000,213000,0,0
10847,3520,18.2,19,345,135,293,1,2222,5191,1985,2,142800,199000,0,0
10848,3520,25.4,17.7,449,139,392,1,2118,5339,1981,2,160800,217000,0,0
10849,3520,31.1,18.7,581,107,493,0,2295,5186,1974,1,161400,218000,0,0
10850,3520,53.7,13.7,736,126,668,1,2286,5387,1971,2,196000,262000,0,1
10851,3520,29.8,12.2,364,93,291,0,2267,5342,1978,1,120400,179000,0,0
10852,3520,74.3,13,966,147,911,1,2050,5251,1971,2,243100,307000,0,0
10853,3520,16.8,15.5,261,97,196,1,2270,5030,1975,1,107400,156000,0,0
10854,3520,10.5,13.6,143,144,45,1,2042,5067,1978,2,117900,162000,0,0
10855,3520,47,17.3,813,155,761,0,2000,5464,1982,1,225000,287000,0,0
10856,3520,66.9,13.9,930,95,868,0,2169,5219,1974,1,206500,267000,0,0
10857,3520,53.5,16.1,861,80,792,0,2010,5145,1979,1,187200,239000,0,0
10858,3520,47,16.3,766,143,687,0,2374,5258,1978,1,210700,278000,0,0
10859,3520,51.5,19,979,123,891,1,2283,5021,1980,2,230700,293000,0,1
10860,3520,31.9,15.2,485,82,428,1,2316,5196,1975,1,132000,185000,0,0
10861,3525,47.2,11.8,557,115,476,0,2833,5970,1990,1,157600,177000,0,0
10862,3525,45.4,16.4,745,141,665,1,2582,5606,1997,2,201400,254000,0,0
10863,3525,32.7,18.1,592,122,516,1,2433,5560,1982,1,167000,224000,0,0
10864,3525,20.6,12.9,266,160,183,0,2546,5867,1992,2,140900,179000,0,0
10865,3525,35.9,12.3,442,145,379,1,2483,5602,1991,2,158300,210000,0,0
10866,3525,58.1,11.2,651,184,577,0,2686,5650,1986,2,213100,261000,0,0
10867,3525,58,10.1,586,192,517,0,2760,5660,1981,2,208100,251000,0,0
10868,3525,17.9,18,323,132,259,0,2875,5923,1990,2,132700,152000,0,0
10869,3525,19.3,18.6,359,196,289,0,2704,5846,1997,1,176500,213000,0,0
10870,3525,27.7,15.5,430,153,330,1,2463,5649,1999,2,161300,212000,0,1
10871,3525,39.8,15.6,621,129,551,0,2630,5538,1989,1,175600,226000,0,1
10872,3525,26.6,14.7,391,119,324,0,2840,5969,1990,1,135100,155000,0,0
10873,3525,13.4,18.9,254,130,156,0,2538,5715,2005,1,121100,163000,1,0
10874,3525,17.5,15.9,278,115,188,1,2951,5788,1996,1,115700,136000,0,0
10875,3525,39.1,13.7,535,156,473,1,2433,5600,1998,2,178900,235000,0,1
10876,3525,14.6,13.5,197,198,106,1,2885,5853,1994,1,153400,178000,0,0
10877,3525,10,18.9,189,143,117,1,2582,5966,2005,2,119200,147000,1,0
10878,3525,44.6,14.2,634,180,541,1,2632,5776,1996,1,208100,252000,0,0
10879,3525,18.9,14.9,281,165,204,1,2416,5506,2001,1,146200,207000,0,0
10880,3525,31.8,17.1,544,133,447,0,2733,5767,1984,1,166400,200000,0,0
10881,3528,13.4,10.6,142,96,44,1,2532,5922,1998,1,78900,118000,1,0
10882,3528,7.7,16.8,129,110,32,1,2615,5750,1998,1,85400,128000,0,0
10883,3528,6.1,19.8,121,115,50,1,2408,5823,2001,1,87200,133000,1,0
10884,3528,7.5,16.1,121,107,32,1,2652,5873,2004,1,82400,120000,1,0
10885,3528,8,17.7,141,95,73,1,2721,5723,2001,1,78200,118000,1,0
10886,3528,11.9,10.7,127,81,32,1,2787,5932,1997,1,67700,99000,1,0
10887,3528,11.8,10,118,108,43,1,2565,5945,1996,1,82500,121000,0,0
10888,3528,8.7,16.6,144,118,58,1,2370,5731,2000,1,92400,141000,1,0
10889,3528,8.6,16.7,143,119,48,1,2396,5679,2002,1,92900,144000,1,0
10890,3528,8.5,15.6,132,115,40,1,2323,5605,2001,1,88800,139000,1,0
10891,3528,9.8,13.1,128,88,34,1,2713,5986,2001,1,72000,104000,1,0
10892,3528,7.9,15.1,120,119,54,1,2515,5673,2002,1,89400,137000,1,0
10893,3528,10.8,13.3,143,83,57,1,2312,5922,2001,1,71300,111000,1,0
10894,3528,8.7,15.5,135,92,78,1,2650,5706,1995,1,75500,117000,1,0
10895,3528,8.1,18.6,150,89,79,1,2650,5574,1995,1,75900,121000,1,0
10896,3528,7.4,19.4,144,107,90,1,2682,5761,1995,1,85800,126000,0,0
10897,3528,13.3,10.6,141,109,80,1,2356,5554,2003,1,86600,138000,1,0
10898,3528,7.9,14.1,111,92,11,1,2798,5570,1997,1,71900,112000,1,0
10899,3528,8.8,13.9,123,105,31,1,2757,5783,1995,1,81500,119000,0,0
10900,3528,6.6,18.3,120,119,23,1,2540,5728,2004,1,89400,135000,1,0
10901,3800,41.9,18.7,784,158,716,1,2631,5156,1990,2,242400,299000,0,0
10902,3800,55.1,16,882,137,784,1,2641,5401,1991,2,244500,311000,0,0
10903,3800,74.5,12,894,140,805,1,2760,5474,1990,2,248100,308000,0,0
10904,3800,47.3,14.7,696,203,596,1,2602,5421,2007,1,256200,325000,0,1
10905,3800,75.6,13.1,990,248,909,1,2632,5217,2003,1,327300,399000,0,1
10906,3800,43.1,13.1,565,198,476,1,2937,5446,1991,2,233600,285000,0,0
10907,3800,73,12.6,920,146,825,1,2972,5193,2000,2,255600,302000,0,1
10908,3800,96.3,10.4,1002,135,941,1,2774,5384,2005,2,261300,324000,1,1
10909,3800,53,11.5,610,218,522,2,2867,5279,1998,1,252300,306000,0,0
10910,3800,54,19.3,1042,171,967,1,2953,5324,1990,1,288900,346000,0,1
10911,3800,77.9,15.4,1200,239,1144,0,2636,5243,2006,1,353400,430000,0,0
10912,3800,62.2,19.2,1194,192,1104,1,2843,5224,2007,1,324300,387000,0,1
10913,3800,45.3,15.8,715,239,626,2,2859,5057,2004,1,280700,330000,0,1
10914,3800,44.2,18.2,805,158,745,1,2728,5338,2001,1,245600,306000,0,1
10915,3800,92.6,10.2,945,155,856,2,2939,5304,1997,2,264800,319000,0,1
10916,3800,57,19.1,1089,171,1036,2,2992,5298,2000,2,296000,352000,0,0
10917,3800,77.1,13,1002,135,903,0,2733,5265,1997,2,261300,321000,0,0
10918,3800,67.6,12.9,872,163,779,1,2724,5416,2002,2,258600,323000,0,0
10919,3800,52.6,17.9,942,131,842,1,2984,5307,1992,2,249900,300000,0,0
10920,3520,79.7,11.4,909,86,834,1,2371,5425,1977,1,198000,266000,0,1
10921,3520,22.9,18,412,109,322,1,2156,5499,1984,1,137200,190000,0,0
10922,3520,38.7,13.4,519,153,436,1,2340,5050,1984,2,179700,237000,0,1
10923,3520,49.8,13.8,687,145,596,1,2274,5496,1977,2,200100,265000,0,0
10924,3520,35.3,12.9,455,108,404,1,2362,5264,1984,1,143100,201000,0,0
10925,3520,30.3,19.8,600,92,513,1,2050,5220,1972,1,155200,206000,0,0
10926,3520,51.8,13.6,704,132,651,1,2006,5490,1980,2,194800,252000,0,0
10927,3520,29.8,16.6,494,97,404,1,2424,5328,1981,1,142300,202000,0,0
10928,3520,52,18.4,956,153,899,1,2265,5026,1985,1,245200,309000,0,0
10929,3520,44.6,18,803,142,728,0,2003,5266,1985,1,215700,275000,0,0
10930,3520,45.7,14.4,658,142,573,0,2206,5193,1973,1,193900,253000,0,1
10931,3520,7.6,17.8,135,91,72,1,2008,5358,1974,1,84900,131000,0,0
10932,3520,77.8,10.4,809,108,728,0,2195,5008,1971,1,196200,251000,0,0
10933,3520,60.6,11.3,685,143,604,0,2307,5490,1981,2,198600,264000,0,1
10934,3520,30.1,14,422,82,338,1,2018,5208,1978,1,122500,167000,0,0
10935,3520,62.6,12.2,764,122,706,1,2326,5202,1984,2,197800,261000,0,0
10936,3520,22.1,16.2,358,138,288,0,2427,5483,1978,2,146500,210000,0,0
10937,3520,56.5,16.6,938,99,847,0,2010,5324,1977,1,210100,270000,0,0
10938,3520,24.9,11.9,296,101,224,0,2389,5321,1975,1,115000,175000,0,0
10939,3520,27.8,14.2,395,92,308,1,2017,5460,1971,1,124500,177000,0,0
10940,3525,45.2,18.5,836,93,737,0,2568,5964,1994,1,186200,221000,1,0
10941,3525,16.9,10.3,174,137,120,0,2477,5708,1988,1,113300,157000,0,0
10942,3525,21.6,20,432,117,373,1,2895,5981,1986,1,140000,153000,0,1
10943,3525,43,10.9,469,149,378,0,2949,5946,2002,1,164800,181000,0,0
10944,3525,24.7,10.5,259,193,194,0,2553,5915,2004,2,159700,198000,0,0
10945,3525,16.3,16.8,273,131,202,0,2968,5893,1980,1,124600,140000,0,0
10946,3525,33.6,13.8,463,160,366,0,2712,5739,1999,1,170500,207000,0,0
10947,3525,45.7,18.4,841,185,752,0,2467,5602,1980,2,242200,306000,0,0
10948,3525,39.7,19.6,779,106,690,1,2595,5970,1988,1,185500,219000,0,1
10949,3525,26.7,18.1,483,153,432,1,2911,5890,1985,1,169300,190000,0,0
10950,3525,13.5,15,203,145,127,1,2519,5687,1993,1,122500,166000,0,1
10951,3525,39,19.6,764,170,707,1,2508,5557,1989,1,221600,283000,0,0
